C_D,4,1,4.0,no-video-task,"When I saw this data PREVIOUSLY, I was able to see the pattern of WHEN events occurred."
C_D,103,28,3.6785714285714284,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video."
C_D,5,1,5.0,no-video-task,"When I looked at the data, I was able to recognize WHEN an event occurred."
C_D,134,28,4.785714285714286,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred."
C_D,2660,28,95.0,no-video-task,What percentage of the video do you think you were able to annotate?
C_D,129,28,4.607142857142857,not applicable,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round?"
C_D,134,28,4.785714285714286,not applicable,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?"
C_D,2270,28,81.07142857142857,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?"
C_D,96,28,3.4285714285714284,no-video-task,I was satisfied having only data for this task.
C_D,73,28,2.607142857142857,not applicable,"After annotating for several rounds, how essential would it be to have video?"
C_D,118,28,4.214285714285714,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring."
C_D,2030,28,72.5,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?"
C_D,2,1,2.0,no-video-task,"When I saw this data PREVIOUSLY, I was able to see the pattern of WHAT events were occurring."
C_D,1490,28,53.214285714285715,no-data-task,What percentage of the video do you think you were able to annotate?
C_D,2230,28,79.64285714285714,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?"
C_D,3,1,3.0,no-video-task,"When I looked at the data, I was able to recognize WHAT event was occurring."
C_D,103,28,3.6785714285714284,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portrayed in the video that I just watched."
C_D,111,28,3.9642857142857144,not applicable,"After annotating for several rounds, how essential would it be to have data?"
C_D,2190,28,78.21428571428571,has-both-task,What percentage of the video do you think you were able to annotate?
C_D,75,28,2.6785714285714284,no-data-task,I was satisfied having only video for this task.
A_B,195,48,4.0625,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video."
A_B,194,48,4.041666666666667,not applicable,"After annotating for several rounds, how essential would it be to have data?"
A_B,230,48,4.791666666666667,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred."
A_B,3520,48,73.33333333333333,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?"
A_B,228,48,4.75,not applicable,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round?"
A_B,229,48,4.770833333333333,not applicable,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?"
A_B,4660,48,97.08333333333333,no-video-task,What percentage of the video do you think you were able to annotate?
A_B,113,48,2.3541666666666665,not applicable,"After annotating for several rounds, how essential would it be to have video?"
A_B,200,48,4.166666666666667,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring."
A_B,3020,48,62.916666666666664,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?"
A_B,2590,48,53.958333333333336,no-data-task,What percentage of the video do you think you were able to annotate?
A_B,3350,48,69.79166666666667,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?"
A_B,172,48,3.5833333333333335,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portrayed in the video that I just watched."
A_B,189,48,3.9375,no-video-task,I was satisfied having only data for this task.
A_B,3790,48,78.95833333333333,has-both-task,What percentage of the video do you think you were able to annotate?
A_B,109,48,2.2708333333333335,no-data-task,I was satisfied having only video for this task.
